,index,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,norm_value,pIC50
2288,2393,CHEMBL3947817,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCN(CCF)CC2)c(-c2ccn[nH]2)c1,5.7,active,494.9050000000003,3.9834000000000023,2.0,6.0,5.7,8.244125144327509
2289,2394,CHEMBL3973884,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCN(CC(F)F)CC2)c(-c2ccn[nH]2)c1,26.0,active,512.8950000000003,4.279000000000003,2.0,6.0,26.0,7.585026652029182
2290,2395,CHEMBL3935476,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCN(CC(F)(F)F)CC2)c(-c2ccn[nH]2)c1,1.0,active,530.8850000000003,4.576200000000004,2.0,6.0,1.0,9.0
2291,2396,CHEMBL3962922,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCCC3(CCN3)C2)c(-c2ccn[nH]2)c1,3.0,active,488.92600000000033,4.224200000000002,3.0,6.0,3.0,8.522878745280337
2292,2397,CHEMBL3918804,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCOCC2)c(-c2ccn[nH]2)c1,1.6,active,449.84500000000025,3.728500000000002,2.0,6.0,1.6,8.795880017344075
2293,2398,CHEMBL3950047,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC(O)C2)c(-c2ccn[nH]2)c1,0.1,active,435.81800000000015,3.072800000000001,3.0,6.0,0.1,10.0
2294,2399,CHEMBL3981232,NC1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,4.0,active,434.8340000000001,3.0392,3.0,6.0,4.0,8.397940008672037
2295,2400,CHEMBL3952440,CN(C)C1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,5.6,active,462.8880000000001,3.642100000000001,2.0,6.0,5.6,8.2518119729938
2296,2401,CHEMBL3892152,CC1(O)CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,1.5,active,449.8450000000001,3.462900000000001,3.0,6.0,1.5,8.823908740944319
2297,2402,CHEMBL3911557,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC(CO)C2)c(-c2ccn[nH]2)c1,0.5,active,449.8450000000002,3.320400000000001,3.0,6.0,0.5,9.301029995663981
2298,2403,CHEMBL3897561,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC3(CNC3)C2)c(-c2ccn[nH]2)c1,2.0,active,460.87200000000024,3.3015000000000008,3.0,6.0,2.0,8.698970004336019
2299,2404,CHEMBL3967070,CC1(O)CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ncc[nH]2)C1,0.2,active,433.3900000000001,3.193600000000001,3.0,6.0,0.2,9.698970004336019
2300,2405,CHEMBL3936374,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2C[C@H](O)[C@@H](F)C2)c(-c2ccn[nH]2)c1,3.0,active,467.83500000000015,3.4109000000000016,3.0,6.0,3.0,8.522878745280337
2301,2406,CHEMBL3920904,N[C@H]1CN(c2ccc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C[C@@H]1O,3.0,active,463.87200000000007,3.005100000000001,4.0,6.0,3.0,8.522878745280337
2302,2407,CHEMBL3916467,CO[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ccn[nH]2)C[C@@H]1N,4.0,active,462.43200000000013,2.7849000000000004,3.0,7.0,4.0,8.397940008672037
2303,2408,CHEMBL3922003,CO[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C[C@@H]1N,1.0,active,478.8870000000001,3.0542,3.0,7.0,1.0,9.0
2304,2409,CHEMBL3899379,NC[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C[C@H]1O,0.4,active,478.88700000000006,2.6477,4.0,7.0,0.4,9.397940008672037
2305,2410,CHEMBL3962285,Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)ccc2N2C[C@H](N)[C@@H](O)C2)[nH]n1,2.0,active,477.8990000000001,3.3135200000000005,4.0,6.0,2.0,8.698970004336019
2306,2411,CHEMBL3984212,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC(O)CC2)c(-c2ccn[nH]2)c1,2.0,active,463.87200000000024,3.8530000000000024,3.0,6.0,2.0,8.698970004336019
2307,2412,CHEMBL3909037,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC[C@H](O)C2)c(-c2ccn[nH]2)c1,4.0,active,463.87200000000024,3.8530000000000024,3.0,6.0,4.0,8.397940008672037
2308,2413,CHEMBL4110370,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC[C@@H](O)C2)c(-c2ccn[nH]2)c1,3.0,active,463.87200000000024,3.8530000000000024,3.0,6.0,3.0,8.522878745280337
2309,2414,CHEMBL3903802,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC(O)C2)c(-c2[nH]ncc2F)c1,1.0,active,453.80800000000016,3.2119000000000018,3.0,6.0,1.0,9.0
2310,2415,CHEMBL3965179,Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC(O)C2)[nH]n1,1.0,active,449.8450000000001,3.3812200000000017,3.0,6.0,1.0,9.0
2311,2416,CHEMBL4111774,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(N2CC[C@@H](O)C2)c(-c2cncs2)c1,0.8,active,449.4540000000002,4.532000000000003,2.0,6.0,0.8,9.096910013008056
2312,2417,CHEMBL3893954,CC1(O)CCN(c2ccc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncs2)C1,3.5,active,463.4810000000001,4.922100000000003,2.0,6.0,3.5,8.455931955649724
2313,2418,CHEMBL3962900,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(N2C[C@H](O)[C@@H](O)C2)c(-c2cncs2)c1,3.2,active,465.45300000000015,3.5028000000000015,3.0,7.0,3.2,8.494850021680094
2314,2419,CHEMBL3923589,CO[C@H]1CN(c2ccc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncs2)C[C@@H]1O,4.2,active,479.48000000000013,4.156900000000004,2.0,7.0,4.2,8.3767507096021
2315,2420,CHEMBL4106560,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(N2C[C@H](O)[C@@H](CO)C2)c(-c2cncs2)c1,0.6,active,479.4800000000002,3.7504000000000017,3.0,7.0,0.6,9.221848749616356
2316,2421,CHEMBL4108880,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccc[nH]2)c1,1.3,active,432.40200000000016,3.798600000000002,3.0,5.0,1.3,8.886056647693163
2317,2422,CHEMBL4110991,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncs2)c1,0.5,active,450.4420000000002,3.9270000000000023,2.0,7.0,0.5,9.301029995663981
2318,2423,CHEMBL3921587,C[C@]1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ccn[nH]2)C1,4.2,active,447.4170000000001,3.583700000000001,3.0,6.0,4.2,8.3767507096021
2319,2424,CHEMBL4114922,C[C@@]1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ccn[nH]2)C1,2.8,active,447.4170000000001,3.583700000000001,3.0,6.0,2.8,8.55284196865778
2320,2425,CHEMBL3923154,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCCC2)c(-c2ccn[nH]2)c1,0.8,active,417.3910000000002,4.222800000000003,2.0,5.0,0.8,9.096910013008056
2321,2426,CHEMBL3897019,Cc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@H](CO)C2)s1,1.1,active,478.4960000000002,4.483020000000004,2.0,7.0,1.1,8.958607314841775
2322,2427,CHEMBL4108670,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2C[C@H](O)[C@@H](CO)C2)c(-c2cncs2)c1,1.4,active,480.4680000000002,3.1454000000000013,3.0,8.0,1.4,8.853871964321762
2323,2428,CHEMBL3899632,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCOCC2)c(-c2ccn[nH]2)c1,6.5,active,433.3900000000002,3.459200000000001,2.0,6.0,6.5,8.187086643357144
2324,2429,CHEMBL3901311,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1ccn[nH]1,6.9,active,421.379,3.051100000000001,3.0,6.0,6.9,8.161150909262744
2325,2430,CHEMBL3890658,CN(CCO)c1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncs1,5.0,active,437.44300000000004,4.389500000000003,2.0,6.0,5.0,8.301029995663981
2326,2431,CHEMBL3959733,CCN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1ccn[nH]1,1.8,active,435.40600000000006,3.441200000000001,3.0,6.0,1.8,8.744727494896694
2327,2432,CHEMBL4110588,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccc[nH]2)c1,0.13,active,448.8570000000002,4.0679000000000025,3.0,5.0,0.13,9.886056647693163
2328,2433,CHEMBL3985022,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1ccn[nH]1,3.4,active,437.834,3.320400000000001,3.0,6.0,3.4,8.468521082957745
2329,2434,CHEMBL3984547,CCN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1ccn[nH]1,1.3,active,451.86100000000005,3.7105000000000015,3.0,6.0,1.3,8.886056647693163
2330,2435,CHEMBL4106490,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccc[nH]2)c1,2.6,active,448.4700000000002,4.511900000000004,3.0,5.0,2.6,8.585026652029182
2331,2436,CHEMBL3899209,CN(CCO)c1ncc(C(=O)Nc2ccc(SC(F)(F)F)cc2)cc1-c1ccn[nH]1,1.0,active,437.44700000000006,3.764400000000002,3.0,6.0,1.0,9.0
2332,2437,CHEMBL3900003,CCN(CCO)c1ncc(C(=O)Nc2ccc(SC(F)(F)F)cc2)cc1-c1ccn[nH]1,1.0,active,451.47400000000005,4.154500000000002,3.0,6.0,1.0,9.0
2333,2438,CHEMBL3971478,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(N2C[C@H](O)[C@@H](O)C2)c(-c2ccc[nH]2)c1,4.2,active,447.4130000000001,3.3744000000000005,4.0,5.0,4.2,8.3767507096021
2334,2439,CHEMBL3900366,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2N2C[C@H](O)[C@@H](O)C2)[nH]1,0.5,active,472.4230000000001,3.246080000000001,4.0,6.0,0.5,9.301029995663981
2335,2440,CHEMBL4108980,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@@H](O)C2)[nH]1,0.7,active,457.41200000000015,3.670280000000001,3.0,6.0,0.7,9.154901959985743
2336,2441,CHEMBL3909373,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2C[C@H](O)[C@@H](O)C2)[nH]1,0.13,active,473.4110000000001,2.6410799999999997,4.0,7.0,0.13,9.886056647693163
2337,2442,CHEMBL4107596,N[C@]1(C(F)(F)F)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ccn[nH]2)C1,4.1,active,500.4030000000002,4.092500000000003,3.0,6.0,4.1,8.387216143280265
2338,2443,CHEMBL3979517,NC12CC1CN(c1ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc1-c1ccn[nH]1)C2,5.0,active,444.4170000000001,3.16,3.0,6.0,5.0,8.301029995663981
2339,2444,CHEMBL3905223,N[C@H]1[C@@H]2CN(c3ncc(C(=O)Nc4ccc(OC(F)(F)F)cc4)cc3-c3ccn[nH]3)C[C@H]12,1.7,active,444.4170000000001,3.0159000000000002,3.0,6.0,1.7,8.769551078621726
2340,2445,CHEMBL3945312,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCNC3(CC3)C2)c(-c2ccn[nH]2)c1,8.3,active,458.44400000000024,3.564800000000001,3.0,6.0,8.3,8.080921907623926
2341,2446,CHEMBL3982715,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCOC(CO)C2)c(-c2ccn[nH]2)c1,8.1,active,463.4160000000002,2.8201,3.0,7.0,8.1,8.09151498112135
2342,2447,CHEMBL3957410,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC(O)C2)c(-c2ccn[nH]2)c1,1.9,active,419.3630000000001,2.8034999999999997,3.0,6.0,1.9,8.721246399047171
2343,2448,CHEMBL3958479,CN(C)C1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ccn[nH]2)C1,1.5,active,446.4330000000001,3.3728000000000007,2.0,6.0,1.5,8.823908740944319
2344,2449,CHEMBL3930961,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC(CO)C2)c(-c2ccn[nH]2)c1,4.5,active,433.39000000000016,3.0511,3.0,6.0,4.5,8.346787486224656
2345,2450,CHEMBL3969546,CC1(O)CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ccn[nH]2)C1,5.3,active,433.3900000000001,3.193600000000001,3.0,6.0,5.3,8.275724130399212
2346,2451,CHEMBL3936417,Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC(O)C2)[nH]n1,8.2,active,433.3900000000001,3.1119200000000005,3.0,6.0,8.2,8.086186147616283
2347,2452,CHEMBL3951572,Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC(CO)C2)[nH]n1,18.0,active,447.41700000000014,3.3595200000000007,3.0,6.0,18.0,7.7447274948966935
2348,2453,CHEMBL3952900,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCCC2)c(-c2cc(CO)n[nH]2)c1,3.3,active,447.41700000000026,3.7151000000000023,3.0,6.0,3.3,8.481486060122112
2349,2454,CHEMBL3963812,N#Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CCCC2)[nH]n1,7.1,active,442.4010000000002,4.094480000000002,2.0,6.0,7.1,8.148741651280925
2350,2455,CHEMBL4114855,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)[nH]1,0.7,active,473.8670000000002,3.939580000000002,3.0,6.0,0.7,9.154901959985743
2351,2456,CHEMBL3939643,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2C[C@H](O)[C@@H](O)C2)[nH]1,0.4,active,489.86600000000016,2.910380000000001,4.0,7.0,0.4,9.397940008672037
2352,2457,CHEMBL4112901,Cn1c(C#N)ccc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1,1.6,active,487.8940000000001,3.9499800000000027,2.0,7.0,1.6,8.795880017344075
2353,2458,CHEMBL3926537,CC1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,0.8,active,463.8720000000001,3.8530000000000015,3.0,6.0,0.8,9.096910013008056
2354,2459,CHEMBL3951432,NCC1(F)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,1.1,active,480.8780000000001,3.769000000000001,3.0,6.0,1.1,8.958607314841775
2355,2460,CHEMBL4110627,N[C@@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C[C@H]1F,3.4,active,466.8510000000001,3.377300000000001,3.0,6.0,3.4,8.468521082957745
2356,2461,CHEMBL3983162,CN(C)[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C[C@@H]1O,1.4,active,492.9140000000001,3.0030000000000006,3.0,7.0,1.4,8.853871964321762
2357,2462,CHEMBL3916724,NC12CC1CN(c1ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc1-c1ccn[nH]1)C2,0.4,active,460.8720000000001,3.4293000000000005,3.0,6.0,0.4,9.397940008672037
2358,2463,CHEMBL3910722,N[C@H]1[C@@H]2CN(c3ncc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc3-c3ccn[nH]3)C[C@H]12,0.2,active,460.8720000000001,3.2852000000000006,3.0,6.0,0.2,9.698970004336019
2359,2464,CHEMBL3921088,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCNC3(CC3)C2)c(-c2ccn[nH]2)c1,2.9,active,474.8990000000003,3.834100000000002,3.0,6.0,2.9,8.537602002101044
2360,2465,CHEMBL3954059,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCN(C3CC3)CC2)c(-c2ccn[nH]2)c1,3.4,active,488.92600000000033,4.176300000000003,2.0,6.0,3.4,8.468521082957745
2361,2466,CHEMBL3947817,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCN(CCF)CC2)c(-c2ccn[nH]2)c1,2.4,active,494.9050000000003,3.9834000000000023,2.0,6.0,2.4,8.619788758288394
2362,2467,CHEMBL3973884,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCN(CC(F)F)CC2)c(-c2ccn[nH]2)c1,3.3,active,512.8950000000003,4.279000000000003,2.0,6.0,3.3,8.481486060122112
2363,2468,CHEMBL3935476,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCN(CC(F)(F)F)CC2)c(-c2ccn[nH]2)c1,0.64,active,530.8850000000003,4.576200000000004,2.0,6.0,0.64,9.193820026016112
2364,2469,CHEMBL3962922,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCCC3(CCN3)C2)c(-c2ccn[nH]2)c1,4.5,active,488.92600000000033,4.224200000000002,3.0,6.0,4.5,8.346787486224656
2365,2470,CHEMBL3918804,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCOCC2)c(-c2ccn[nH]2)c1,1.4,active,449.84500000000025,3.728500000000002,2.0,6.0,1.4,8.853871964321762
2366,2471,CHEMBL3950047,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC(O)C2)c(-c2ccn[nH]2)c1,0.5,active,435.81800000000015,3.072800000000001,3.0,6.0,0.5,9.301029995663981
2367,2472,CHEMBL3981232,NC1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,0.2,active,434.8340000000001,3.0392,3.0,6.0,0.2,9.698970004336019
2368,2473,CHEMBL3952440,CN(C)C1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,0.9,active,462.8880000000001,3.642100000000001,2.0,6.0,0.9,9.045757490560675
2369,2474,CHEMBL3892152,CC1(O)CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,0.8,active,449.8450000000001,3.462900000000001,3.0,6.0,0.8,9.096910013008056
2370,2475,CHEMBL3911557,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC(CO)C2)c(-c2ccn[nH]2)c1,2.0,active,449.8450000000002,3.320400000000001,3.0,6.0,2.0,8.698970004336019
2371,2476,CHEMBL3897561,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC3(CNC3)C2)c(-c2ccn[nH]2)c1,0.13,active,460.87200000000024,3.3015000000000008,3.0,6.0,0.13,9.886056647693163
2372,2477,CHEMBL3967070,CC1(O)CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ncc[nH]2)C1,0.2,active,433.3900000000001,3.193600000000001,3.0,6.0,0.2,9.698970004336019
2373,2478,CHEMBL4109885,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ncc[nH]2)c1,6.4,active,433.39000000000016,3.193600000000001,3.0,6.0,6.4,8.193820026016112
2374,2479,CHEMBL4114966,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ncc[nH]2)c1,0.4,active,449.8450000000002,3.462900000000001,3.0,6.0,0.4,9.397940008672037
2375,2480,CHEMBL4110085,Cc1cnc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@@H](O)C2)[nH]1,4.2,active,447.41700000000014,3.5020200000000026,3.0,6.0,4.2,8.3767507096021
2376,2481,CHEMBL4115304,CN(C)C(=O)c1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)[nH]1,1.1,active,519.9360000000001,3.769700000000002,3.0,6.0,1.1,8.958607314841775
2377,2482,CHEMBL3908439,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2C[C@H](O)[C@@H](F)C2)c(-c2ccn[nH]2)c1,3.7,active,451.3800000000001,3.1416000000000004,3.0,6.0,3.7,8.431798275933005
2378,2483,CHEMBL3936374,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2C[C@H](O)[C@@H](F)C2)c(-c2ccn[nH]2)c1,0.5,active,467.83500000000015,3.4109000000000016,3.0,6.0,0.5,9.301029995663981
2379,2484,CHEMBL3920904,N[C@H]1CN(c2ccc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C[C@@H]1O,1.4,active,463.87200000000007,3.005100000000001,4.0,6.0,1.4,8.853871964321762
2380,2485,CHEMBL3945273,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1ccc(N2C[C@H](O)[C@@H](O)C2)c(-c2ccn[nH]2)c1,0.7,active,464.85600000000017,3.0387000000000004,4.0,6.0,0.7,9.154901959985743
2381,2486,CHEMBL3916467,CO[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ccn[nH]2)C[C@@H]1N,3.6,active,462.43200000000013,2.7849000000000004,3.0,7.0,3.6,8.443697499232712
2382,2487,CHEMBL3922003,CO[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C[C@@H]1N,0.7,active,478.8870000000001,3.0542,3.0,7.0,0.7,9.154901959985743
2383,2488,CHEMBL3899379,NC[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C[C@H]1O,0.13,active,478.88700000000006,2.6477,4.0,7.0,0.13,9.886056647693163
2384,2489,CHEMBL4113707,C[C@@]1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,0.4,active,463.8720000000001,3.8530000000000015,3.0,6.0,0.4,9.397940008672037
2385,2490,CHEMBL3900626,C[C@]1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,1.0,active,463.8720000000001,3.8530000000000015,3.0,6.0,1.0,9.0
2386,2491,CHEMBL3929270,NCC1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,0.4,active,478.8870000000001,2.7917999999999994,4.0,7.0,0.4,9.397940008672037
2387,2492,CHEMBL3962285,Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)ccc2N2C[C@H](N)[C@@H](O)C2)[nH]n1,0.8,active,477.8990000000001,3.3135200000000005,4.0,6.0,0.8,9.096910013008056
2388,2493,CHEMBL3984212,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC(O)CC2)c(-c2ccn[nH]2)c1,0.7,active,463.87200000000024,3.8530000000000024,3.0,6.0,0.7,9.154901959985743
2389,2494,CHEMBL3909037,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC[C@H](O)C2)c(-c2ccn[nH]2)c1,1.5,active,463.87200000000024,3.8530000000000024,3.0,6.0,1.5,8.823908740944319
2390,2495,CHEMBL4110370,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC[C@@H](O)C2)c(-c2ccn[nH]2)c1,1.3,active,463.87200000000024,3.8530000000000024,3.0,6.0,1.3,8.886056647693163
2391,2496,CHEMBL3903802,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC(O)C2)c(-c2[nH]ncc2F)c1,0.2,active,453.80800000000016,3.2119000000000018,3.0,6.0,0.2,9.698970004336019
2392,2497,CHEMBL3965179,Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC(O)C2)[nH]n1,0.2,active,449.8450000000001,3.3812200000000017,3.0,6.0,0.2,9.698970004336019
2393,2498,CHEMBL3942251,CC1(O)CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2[nH]ncc2F)C1,0.7,active,467.8350000000001,3.602000000000001,3.0,6.0,0.7,9.154901959985743
2394,2499,CHEMBL3895420,Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC(C)(O)C2)[nH]n1,1.4,active,463.8720000000001,3.771320000000002,3.0,6.0,1.4,8.853871964321762
2395,2500,CHEMBL3925769,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC(CO)C2)c(-c2[nH]ncc2F)c1,0.8,active,467.8350000000002,3.459500000000002,3.0,6.0,0.8,9.096910013008056
2396,2501,CHEMBL3922356,Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC(CO)C2)[nH]n1,1.2,active,463.8720000000001,3.628820000000002,3.0,6.0,1.2,8.920818753952375
2397,2502,CHEMBL3915131,O=C(O)CCNc1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1ccn[nH]1,23.0,active,451.81700000000006,3.778500000000002,4.0,6.0,23.0,7.638272163982407
2398,2503,CHEMBL3897818,O=C(O)CCNc1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1ccn[nH]1,47.0,active,435.3620000000001,3.5092000000000017,4.0,6.0,47.0,7.327902142064283
2399,2504,CHEMBL3902696,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(NCCC(O)C(=O)O)c(-c2ccn[nH]2)c1,5.3,active,481.8430000000002,3.1394,5.0,7.0,5.3,8.275724130399212
2400,2505,CHEMBL3941562,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(NCC(O)CCO)c(-c2ccn[nH]2)c1,5.7,active,467.8600000000002,3.0470999999999995,5.0,7.0,5.7,8.244125144327509
